"","ks_goog","avg_jm_goog","jm_coef_var_goog","min_jm_goog","max_jm_goog","avg_nf_goog","nf_coef_var_goog","min_nf_goog","max_nf_goog","shortlist","cc","degree","burt","wc","peer_dev_lda","peer_dev_jacc","cc_orig","contest"
"164",0.18345878,0.27740431,0.20814738,0,1,0.16142322,1.1395608,0,0.68539327,0,0,0,0,97,NA,0.9989143,1,"Contest_1"
"165",0.32531211,0.29824567,0.17327374,0,1,0.22921348,1.0899155,0,0.9775281,0,0,0,0,217,1.8105083,0.99707711,1,"Contest_1"
"166",0.10373722,0.23018534,0.13353761,0,1,0.17804667,1.200139,0,0.86516851,0,0,0,0,99,14.537182,0.99883097,1,"Contest_1"
"167",0.078228377,0.22737107,0.14010775,0,1,0.172729,1.3717735,0,0.9775281,1,0.16666667,3,1.191358,156,1.8082045,0.99741095,0.35833332,"Contest_1"
"168",0.17280178,0.25512987,0.13507734,0,1,0.20864007,1.0584327,0,0.85393256,0,0.54166669,9,1.3646322,157,7.222086,0.99766123,0.35833332,"Contest_1"
"169",0.29480472,0.34973815,0.087097764,0.083333336,1,0.23483147,1.0648379,0,0.86516851,0,0,0,0,23,3.0702024,0.99954075,0.66666669,"Contest_1"
"170",0.080664165,0.23812439,0.23543328,0,1,0.1855635,1.0601567,0,0.86516851,0,0.58333331,4,1.298403,80,9.4113712,0.99870563,0.66666669,"Contest_1"
"171",0.073884286,0.23329622,0.18877551,0,1,0.13825938,1.5222286,0,0.9775281,0,0,0,0,194,2.5738921,0.9974103,0.66666669,"Contest_1"
"172",0.15247734,0.217356,0.2549203,0,1,0.20404494,1.2558299,0,0.9775281,0,0,0,0,200,16.363213,0.99703461,0.66666669,"Contest_1"
"173",0.98181361,0,0,0,0,0.033707865,1,0,0.067415729,0,0,0,0,6,2.1520643,0.99995828,1,"Contest_1"
"174",0.083776459,0.23272733,0.21683031,0,1,0.1610487,1.3807442,0,0.9775281,0,0,0,0,263,33.323368,0.99624091,0.86666667,"Contest_1"
"175",0.12507041,0.25797343,0.15254278,0,1,0.22134832,1.128697,0,0.86516851,0,0.83333331,3,1.5212301,63,29.672077,0.9991231,1,"Contest_1"
"176",0.28893524,0.23496908,0.2394944,0,1,0.082397006,1.2373325,0,0.34831461,0,0,0,0,55,3.1972668,0.99933189,1,"Contest_1"
"177",0.16280611,0.25566036,0.17934191,0,1,0.15648918,1.2856988,0,0.86516851,0,0,0,0,248,9.0734272,0.99699289,0.5,"Contest_1"
"178",0.17533407,0.27905202,0.12659755,0.030303031,1,0.20674157,1.4290895,0,0.9775281,0,0,0,0,37,8.4043331,0.999165,0.89999998,"Contest_1"
"179",0.090926148,0.23632753,0.22492023,0,1,0.17750134,1.315962,0,0.9775281,0,0,0,0,223,1.8133787,0.99645007,1,"Contest_1"
"180",0.15535147,0.20579648,0.21426404,0,1,0.15925746,1.3531294,0,0.86516851,0,0.33333334,4,1.207227,135,3.2443225,0.99828738,0.64285713,"Contest_1"
"181",0.06425941,0.21047252,0.20815486,0,1,0.14127158,1.5160486,0,0.9775281,0,0,0,0,283,2.5801845,0.99649107,0.64285713,"Contest_1"
"182",0.043606903,0.22275282,0.18629558,0,1,0.1430932,1.5157102,0,0.9775281,0,0,0,0,203,3.263109,0.99690986,0.4642857,"Contest_1"
"183",0.045796957,0.22269477,0.19195022,0,1,0.20280899,1.0533203,0,0.9775281,0,0,0,0,228,45.682495,0.99690801,1,"Contest_1"
"184",0.2085522,0.2160209,0.26733994,0,1,0.17621267,1.5111184,0,0.9775281,0,0,0,0,103,14.751522,0.99820435,1,"Contest_1"
"185",0.15846843,0.2675679,0.26948282,0,1,0.1544451,1.3346106,0,0.86516851,0,0,0,0,471,1.2091806,0.99515533,1,"Contest_1"
"186",0.26029843,0.29176614,0.19563496,0,1,0.1918138,1.1539397,0,0.68539327,0,0,0,0,62,1.7690493,0.99933201,0.30833334,"Contest_1"
"187",0.2298377,0.28121051,0.16256747,0,1,0.26689997,1.0377204,0,0.9775281,0,0,0,0,145,1.8088586,0.99716073,0.11684518,"Contest_1"
"188",0.20127474,0.2820254,0.19921672,0,1,0.20029962,1.2094628,0,0.86516851,0,0.090909094,23,2.4795642,229,36.292561,0.99657607,0.10917722,"Contest_1"
"189",0.11939463,0.25818247,0.29072222,0,1,0.11474293,1.6881326,0,0.86516851,0,0.10885341,53,3.9889305,410,1.0202928,0.99553144,0.10917722,"Contest_1"
"190",0.16695459,0.29231474,0.25041157,0,1,0.19177732,1.2646233,0,0.9775281,0,0.091269843,28,2.9410028,330,7.2545576,0.99578255,0.10917722,"Contest_1"
"191",0.21276467,0.31658879,0.21112923,0,1,0.19285594,1.3167394,0,0.9775281,0,0.083333336,4,0.90625,220,1.8100035,0.99711889,0.10917722,"Contest_1"
"192",0.21374556,0.30994633,0.26219961,0,1,0.14780718,1.4665859,0,0.9775281,1,0.095238097,28,3.0902405,602,17.453178,0.99422789,0.10917722,"Contest_1"
"193",0.085406199,0.21187052,0.24115568,0,1,0.1370298,1.4270084,0,0.9775281,0,0.097402595,22,2.2388618,289,3.2678478,0.99599147,0.10917722,"Contest_1"
"194",0.28046519,0.17428404,0.42999265,0,1,0.15863645,1.424234,0,0.9775281,1,0.11352041,49,3.8947439,409,30.501534,0.9946962,0.10917722,"Contest_1"
"195",0.15598387,0.21965732,0.31198952,0,1,0.14312027,1.489696,0,0.9775281,0,0.087784238,62,4.1169291,506,7.2745914,0.99440175,0.10917722,"Contest_1"
"196",0.075268053,0.22901495,0.21215887,0,1,0.17863265,1.2592582,0,0.9775281,0,0.10028449,38,3.4886746,365,1.8164314,0.99515212,0.10917722,"Contest_1"
"197",0.22166777,0.20986299,0.4316608,0,1,0.11991829,1.5731374,0,0.86516851,0,0.08457341,64,4.3797383,186,NA,0.99791187,0.10917722,"Contest_1"
"198",0.14788458,0.21819912,0.31407392,0,1,0.17892957,1.2654679,0,0.9775281,0,0.1,11,1.4449553,279,14.685944,0.99607402,0.10917722,"Contest_1"
"199",0.1062813,0.25537336,0.26539072,0,1,0.16599251,1.4154968,0,0.9775281,0,0.08730159,28,2.7213624,251,36.277805,0.99695122,0.10917722,"Contest_1"
"200",0.16666658,0.27055031,0.17722878,0,1,0.19265245,1.2240543,0,0.9775281,1,0.097222224,9,1.2196585,337,1.4885833,0.99578238,0.10917722,"Contest_1"
"201",0.056259755,0.21990345,0.29413906,0,1,0.13411967,1.4297944,0,0.9775281,0,0.10860215,31,3.5832376,920,5.4712577,0.99009526,0.10917722,"Contest_1"
"202",0.15833011,0.192145,0.16212538,0,1,0.12228066,1.6346685,0,0.9775281,0,0.11333334,51,3.9396527,256,NA,0.99657303,0.10917722,"Contest_1"
"203",0.12960245,0.25103351,0.21620809,0,1,0.17987214,1.2461591,0,0.9775281,0,0.084325396,64,4.4135528,446,3.2624314,0.99490309,0.10917722,"Contest_1"
"204",0.086546004,0.21718995,0.22562028,0,1,0.16003054,1.4245116,0,0.9775281,0,0.091269843,28,2.9410028,392,6.0788627,0.99523848,0.10917722,"Contest_1"
"205",0.22007205,0.31199098,0.22327526,0.034482758,1,0.2306882,1.0238441,0,0.86516851,1,0,0,0,111,3.2278526,0.99845523,0.10917722,"Contest_1"
"206",0.10122149,0.23723377,0.22102109,0,1,0.20028536,1.1551011,0,0.9775281,0,0.10064103,40,3.363759,453,2.0538049,0.99477929,0.10917722,"Contest_1"
"207",0.25133821,0.18532763,0.26280791,0,1,0.15266243,1.2294176,0,0.86516851,0,0,1,0,116,1.8034406,0.9978708,0.10917722,"Contest_1"
"208",0.13920166,0.19693239,0.3320193,0,1,0.12928459,1.5045322,0,0.9775281,0,0.09259259,28,2.7662446,587,6.4794979,0.9932695,0.10917722,"Contest_1"
"209",0.21384832,0.21390729,0.34518802,0,1,0.12501265,1.5668591,0,0.86516851,0,0.095850378,59,4.076045,349,7.2653422,0.99569452,0.10917722,"Contest_1"
"210",0.20736678,0.18032679,0.31350908,0,1,0.10085607,1.7682601,0,0.9775281,0,0,0,0,470,1.8173406,0.99498516,0.52380955,"Contest_1"
"211",0.30964261,0.29729363,0.1014161,0,1,0.24131767,1.016831,0,0.9775281,0,0,0,0,102,7.1900578,0.9982878,1,"Contest_1"
"212",0.11071867,0.26205775,0.17874083,0,1,0.23314607,1.262776,0,0.9775281,0,0,0,0,109,2.0229144,0.99837166,1,"Contest_1"
"213",0.34087855,0.32492641,0.050980967,0.030303031,0.40229884,0.20545746,1.2467977,0,0.9775281,0,0.16666667,3,1.0017362,44,1.750097,0.99954069,0.78181821,"Contest_1"
"214",0.33281115,0.36607534,0.1169441,0.050000001,1,0.086677365,1.690468,0,0.51685393,0,0.16666667,3,1.0017362,29,3.1243598,0.99945724,0.78181821,"Contest_1"
"215",0.39369118,0.24606064,0.23771603,0,1,0.19918284,1.3467959,0,0.86516851,0,0.16666667,3,1.0017362,23,13.933743,0.99958247,0.78181821,"Contest_1"
"216",0.066449746,0.23602794,0.18488103,0,1,0.1754386,1.196654,0,0.86516851,0,0,0,0,179,2.5704169,0.99745262,1,"Contest_1"
"217",0.13341205,0.25837713,0.23014055,0,1,0.18178169,1.217973,0,0.86516851,0,0,0,0,98,7.1552382,0.99895597,1,"Contest_1"
"218",0.043660972,0.20458925,0.17561251,0,1,0.095638327,1.6851052,0,0.86516851,1,0,0,0,334,10.788685,0.99556744,0.80000001,"Contest_1"
"219",0.1701365,0.28033739,0.12242451,0.041666668,1,0.30337077,0.79124147,0,0.85393256,0,0,0,0,34,NA,0.99937373,0.53333336,"Contest_1"
"220",0.20134008,0.21060103,0.33334073,0,1,0.14546007,1.3192718,0,0.86516851,0,0,1,0,243,30.388773,0.99686742,0.93333334,"Contest_1"
"221",0.1805663,0.20803456,0.38857463,0,1,0.10188278,1.807354,0,0.9775281,0,0,0,0,201,30.381674,0.99720168,0.93333334,"Contest_1"
"222",0.13745099,0.24283254,0.25797126,0,1,0.14399764,1.511429,0,0.86516851,0,0.16666667,4,1.6496913,281,1.813585,0.99703276,0.36263737,"Contest_1"
"223",0.068687662,0.23423247,0.14567226,0.030303031,1,0.14029761,1.4389853,0,0.9775281,0,0.5,2,1.125,235,4.8227186,0.99699098,0.36263737,"Contest_1"
"224",0.051251765,0.21954501,0.21692069,0,1,0.15868483,1.2562231,0,0.86516851,0,0.33333334,3,1.3954602,336,7.2593131,0.99557096,0.36263737,"Contest_1"
"225",0.21514693,0.32104194,0.29287592,0,1,0.062980488,2.0161409,0,0.48314607,0,0,0,0,101,30.043329,0.9986636,0.36263737,"Contest_1"
"226",0.1318623,0.20959143,0.18398149,0,1,0.16337685,1.3554864,0,0.86516851,0,0.46666667,6,1.3200879,101,3.2316229,0.99853861,0.58181816,"Contest_1"
"227",0.12255734,0.25713998,0.19970086,0,1,0.17867909,1.5164578,0,0.9775281,0,0,0,0,119,7.8811913,0.99824589,0.58181816,"Contest_1"
"228",0.19444571,0.28048676,0.13123326,0,1,0.18946145,1.2324011,0,0.77528089,0,0,0,0,76,3.2202735,0.99866396,0.66666669,"Contest_1"
"229",0.30435297,0.17835107,0.35662088,0,1,0.14440283,1.3047516,0,0.86516851,0,0.050548244,96,3.2321327,514,2.0595353,0.99515337,0.058043119,"Contest_1"
"230",0.18197709,0.28069341,0.30747405,0,1,0.13538978,1.4602998,0,0.9775281,0,0.062371839,77,2.9756196,823,2.5895002,0.99327064,0.058043119,"Contest_1"
"231",0.15567751,0.19664705,0.28936249,0,1,0.12601337,1.437786,0,0.77528089,0,0.058558557,75,2.8772452,217,6.7673416,0.99686742,0.058043119,"Contest_1"
"232",0.21068859,0.18308474,0.32586378,0,1,0.10912496,1.7418129,0,0.9775281,0,0.051643193,72,2.6322031,688,1.6041927,0.99159205,0.058043119,"Contest_1"
"233",0.13190493,0.25272301,0.34941298,0,1,0.13412921,1.517521,0,0.9775281,0,0.045228403,67,2.5049696,504,1.3119876,0.99444121,0.058043119,"Contest_1"
"234",0.25984794,0.22112329,0.34916154,0,1,0.11906487,1.7846847,0,0.9775281,0,0.058330886,83,3.0821214,244,7.2407064,0.99753559,0.058043119,"Contest_1"
"235",0.065631717,0.2140217,0.15022421,0,1,0.14973131,1.4404715,0,0.9775281,0,0.10909091,11,1.4135731,134,1.8028181,0.99791241,0.058043119,"Contest_1"
"236",0.14734605,0.24125426,0.26727688,0,1,0.15807827,1.5431577,0,0.9775281,0,0.053403758,72,2.6831048,292,1.9390315,0.99653023,0.058043119,"Contest_1"
"237",0.13721547,0.19974957,0.26499677,0,1,0.1210696,1.5002462,0,0.9775281,0,0.05036512,97,3.3056219,492,5.1752443,0.99415106,0.058043119,"Contest_1"
"238",0.1225655,0.24376492,0.37102446,0,1,0.15982831,1.3906249,0,0.9775281,0,0.051096492,96,3.2903514,330,2.5817251,0.99603194,0.058043119,"Contest_1"
"239",0.08415176,0.24106553,0.2743344,0,1,0.10544512,1.8324498,0,0.9775281,1,0.071428575,14,1.6999185,278,1.9351673,0.99590611,0.058043119,"Contest_1"
"240",0.24083544,0.17961815,0.3783862,0,1,0.12854216,1.4938539,0,0.9775281,0,0.052244041,93,3.2543616,644,1.7364043,0.99331325,0.058043119,"Contest_1"
"241",0.13076822,0.26010248,0.3000662,0,1,0.19733953,1.158812,0,0.9775281,0,0.091666669,16,1.6066935,257,1.8148189,0.99561584,0.058043119,"Contest_1"
"242",0.27833059,0.31402069,0.12104002,0.046511628,1,0.17303371,1.6011114,0,0.9775281,0,0.05036512,97,3.3057535,36,29.079151,0.99941552,0.058043119,"Contest_1"
"243",0.16960002,0.24002993,0.34007499,0,1,0.18631929,1.3531336,0,0.9775281,0,0.059567902,81,3.04247,310,2.7864203,0.99594921,0.058043119,"Contest_1"
"244",0.051181931,0.21540651,0.23402935,0,1,0.12125218,1.5458364,0,0.9775281,0,0.062884487,77,2.9713714,641,1.2905257,0.99159735,0.058043119,"Contest_1"
"245",0.19481589,0.23483802,0.20696779,0,1,0.16067654,1.2370753,0,0.77906978,0,0,0,0,117,1.4590634,0.99807459,1,"Contest_2"
"246",0.18703638,0.23274718,0.18601058,0,1,0.17360735,1.2395192,0,0.8488372,0,0,1,0,123,1.4633589,0.9971928,0.18253969,"Contest_2"
"247",0.28181484,0.40631253,0.09694472,0,1,0.27785853,0.95042789,0,0.8488372,0,0.13333334,15,1.4669094,169,1.7855127,0.99575216,0.18253969,"Contest_2"
"248",0.21254882,0.20967993,0.17073818,0,1,0.1971398,0.99049014,0,0.75581396,0,0.5,4,1.6373814,448,1.2433149,0.99294478,0.46666667,"Contest_2"
"249",0.076469243,0.27974072,0.11020765,0.028571429,1,0.20390366,1.0057286,0,0.77906978,0,0,0,0,102,10.572413,0.99767625,0.46666667,"Contest_2"
"250",0.17490967,0.21619637,0.1383023,0,1,0.17790698,0.97539032,0,0.6511628,0,0,0,0,99,3.4730291,0.99735516,0.93333334,"Contest_2"
"251",0.095202237,0.3138999,0.082257457,0.014084507,1,0.26453489,0.87283313,0,0.77906978,0,0,0,0,115,5.2840776,0.9975158,1,"Contest_2"
"252",0.089222915,0.28637519,0.12776564,0,1,0.30722153,0.75240815,0,0.77906978,0,0,0,0,65,18.432409,0.99807769,1,"Contest_2"
"253",0.1226759,0.25535226,0.10281467,0,1,0.16860466,1.2988985,0,0.8488372,0,0,0,0,139,24.807211,0.99783534,1,"Contest_2"
"254",0.59981,0.54253006,0.06835141,0.15000001,0.63513511,0.30697674,1.0672412,0,0.73255813,0,0,0,0,6,4.6265922,0.99967957,1,"Contest_2"
"255",0.32308897,0.40871665,0.17776302,0.027027028,1,0.025516795,3.2980211,0,0.37209302,0,0,0,0,69,22.308792,0.99967843,0.66666669,"Contest_2"
"256",0.27716854,0.42276311,0.10106149,0.041666668,1,0.26691332,1.0592726,0,0.8488372,0,0,0,0,47,NA,0.99855769,1,"Contest_2"
"257",0.26426527,0.31239906,0.037014026,0.079999998,0.30000001,0.21075581,0.94175184,0,0.67441863,0,0,0,0,15,5.5161829,0.99935925,1,"Contest_2"
"258",0.086243287,0.30224946,0.15726717,0,1,0.23121646,0.93745816,0,0.77906978,0,0,0,0,83,3.8694358,0.99815691,0.39285713,"Contest_2"
"259",0.15365799,0.24278447,0.21672918,0,1,0.16179402,1.2457924,0,0.8488372,0,0.11965812,27,3.4743552,223,1.4682661,0.99526751,0.050877191,"Contest_2"
"260",0.080876678,0.32270694,0.22996277,0,1,0.21412365,0.99433422,0,0.8488372,0,0.078236133,38,4.6537018,343,3.6488621,0.99294478,0.050877191,"Contest_2"
"261",0.071129248,0.28606313,0.20483306,0,1,0.25657231,0.90103841,0,0.8488372,0,0.43333334,6,1.4338168,159,10.015567,0.99599361,0.050877191,"Contest_2"
"262",0.066811271,0.27315122,0.17386815,0,1,0.22139534,0.9768132,0,0.8488372,1,0.83333331,3,1.3155864,212,13.329473,0.99438518,0.050877191,"Contest_2"
"263",0.1282412,0.24062692,0.1929168,0,1,0.2239476,0.92676044,0,0.8488372,0,0.044710808,73,5.4142694,570,1.4692894,0.9874779,0.050877191,"Contest_2"
"264",0.062567584,0.31156898,0.18674074,0,1,0.26061279,0.90426308,0,0.8488372,1,0.12,25,2.5236878,172,17.764515,0.9945513,0.050877191,"Contest_2"
"265",0.20917849,0.20083936,0.20760581,0,1,0.17415434,1.1613621,0,0.8488372,1,0.074747473,45,5.4137712,435,6.9166346,0.9905926,0.050877191,"Contest_2"
"266",0.15440899,0.23704757,0.24068941,0,1,0.16894665,1.3045386,0,0.8488372,0,0.042291041,78,6.1079249,290,1.470601,0.99422199,0.050877191,"Contest_2"
"267",0.10290442,0.2466034,0.19754192,0,1,0.18962432,1.0571812,0,0.8488372,0,0.07682927,41,4.8055587,271,6.0003066,0.99294305,0.050877191,"Contest_2"
"268",0.044854403,0.27785653,0.16327348,0,1,0.24828038,0.87466574,0,0.8488372,0,0.05094726,63,5.475688,289,17.829836,0.99358821,0.050877191,"Contest_2"
"269",0.1887392,0.22887929,0.21690981,0,1,0.22514324,0.86947572,0,0.77906978,0,0.83333331,3,1.258449,242,18.945084,0.99358875,0.050877191,"Contest_2"
"270",0.11979779,0.24698496,0.22686423,0,1,0.18857729,0.96731448,0,0.77906978,0,0.83333331,3,1.2855035,723,2.225096,0.9861781,0.050877191,"Contest_2"
"271",0.13241981,0.24128166,0.11971734,0,1,0.19942486,0.93592566,0,0.77906978,0,0.077272728,45,5.400867,332,35.201214,0.99333763,0.050877191,"Contest_2"
"272",0.15528612,0.24607506,0.20539194,0,1,0.21317829,1.0974652,0,0.8488372,0,0.078205131,40,4.8733139,215,1.4669507,0.99535143,0.050877191,"Contest_2"
"273",0.10711224,0.2551991,0.19131652,0,1,0.22697674,1.0317496,0,0.8488372,0,0.082352944,35,4.1541653,154,10.038459,0.99551028,0.050877191,"Contest_2"
"274",0.34567899,0.28673771,0.19077352,0,1,0.1385659,1.4483968,0,0.67441863,0,0.20329671,14,2.0295541,35,1.4128639,0.9992789,0.050877191,"Contest_2"
"275",0.077033721,0.310857,0.14436117,0,1,0.24863201,0.93672627,0,0.8488372,0,0,0,0,205,3.9259109,0.99407148,0.050877191,"Contest_2"
"276",0.083541222,0.25720108,0.19023365,0,1,0.20839626,0.98908556,0,0.82558137,1,0.13,25,2.9196453,222,5.0776062,0.99382466,0.050877191,"Contest_2"
"277",0.13194288,0.24357411,0.15633923,0,1,0.16971518,1.2208217,0,0.8488372,1,0.13,25,3.3683648,303,26.04163,0.99413985,0.050877191,"Contest_2"
"278",0.21314248,0.20592114,0.24572405,0,1,0.19629289,0.98389083,0,0.77906978,0,0,0,0,321,10.917279,0.99285656,1,"Contest_2"
"279",0.27534071,0.34004682,0.13497218,0.05882353,1,0.21511628,1.1322356,0,0.67441863,0,0,0,0,12,1.3867877,0.99927914,0.80000001,"Contest_2"
"280",0.27804914,0.39006788,0.047307681,0,0.80000001,0.24958472,1.0490648,0,0.8488372,0,0,0,0,75,NA,0.99839652,1,"Contest_2"
"281",0.17997292,0.27941239,0.16388689,0.022727273,1,0.24602203,0.8324827,0,0.61627907,0,1,4,1.3233367,65,NA,0.99871814,0.80000001,"Contest_2"
"282",0.31188431,0.36777058,0.038617004,0.065217391,0.578125,0.28875968,0.81085938,0,0.67441863,0,0,0,0,13,8.8707886,0.99959952,0.80000001,"Contest_2"
"283",0.079703689,0.2846221,0.19367453,0,1,0.29099584,0.7370016,0,0.77906978,0,0,0,0,129,3.9010141,0.99711537,1,"Contest_2"
"284",0.19684261,0.20582283,0.13988873,0,1,0.12261368,1.3990813,0,0.75581396,0,0.66666669,3,1.5430487,311,26.077898,0.99180329,0.53333336,"Contest_2"
"285",0.24111289,0.19749387,0.22898565,0,1,0.14994308,1.3134148,0,0.77906978,0,0.66666669,3,1.5236242,398,10.621767,0.99115187,0.53333336,"Contest_2"
"286",0.10636618,0.26404506,0.1903189,0,1,0.18885325,1.2004224,0,0.77906978,0,0.53333336,6,2.0839283,147,6.0250373,0.99583101,0.53333336,"Contest_2"
"287",0.16335566,0.22302462,0.2088107,0,1,0.18713401,1.0609275,0,0.77906978,0,0.66666669,3,1.5346266,387,6.9967604,0.99052668,0.53333336,"Contest_2"
"288",0.20241688,0.22392464,0.19772761,0,1,0.15230921,1.1968722,0,0.67441863,0,0,0,0,180,10.838055,0.99470985,0.53333336,"Contest_2"
"289",0.070225276,0.29256967,0.22665845,0,1,0.21131782,1.0246553,0,0.8488372,0,0,0,0,213,6.4766626,0.9939093,1,"Contest_2"
"290",0.1227225,0.3262296,0.23391968,0,1,0.21185091,1.0642735,0,0.8488372,0,1,2,1.5473042,343,1.4723067,0.99406433,1,"Contest_2"
"291",0.33238098,0.39082444,0.12608014,0,1,0.33378932,0.87810665,0,0.77906978,0,0.18947369,20,2.3996356,39,9.7488899,0.99871814,0.12560976,"Contest_2"
"292",0.32006156,0.19154529,0.15326151,0,1,0.16413239,1.0859089,0,0.67441863,0,0.12192118,29,2.8261931,88,NA,0.99831653,0.12560976,"Contest_2"
"293",0.31532466,0.2481726,0.20977095,0,1,0.23430233,0.98486787,0,0.73255813,0,0.20952381,15,1.8161218,77,34.180134,0.99847758,0.12560976,"Contest_2"
"294",0.19000323,0.31525347,0.076290928,0,1,0.23703042,0.9780212,0,0.77906978,0,0.30909091,11,1.3398914,51,1.0155764,0.99823719,0.12560976,"Contest_2"
"295",0.17850827,0.24935611,0.16366649,0,1,0.27451971,0.92376691,0,0.8488372,0,0,0,0,79,23.139456,0.99799746,0.60000002,"Contest_2"
"296",0.11996154,0.32642543,0.1515141,0,1,0.24854651,0.97741324,0,0.77906978,0,0.46666667,6,1.1477275,159,6.1430073,0.99679387,0.60000002,"Contest_2"
"297",0.2423763,0.20958398,0.163767,0,1,0.19688161,0.91940236,0,0.77906978,0,0,0,0,128,1.4620675,0.9967134,1,"Contest_2"
"298",0.17296967,0.22006457,0.19597828,0,1,0.18457891,1.0618857,0,0.77906978,0,0,0,0,294,25.179598,0.99253613,0,"Contest_2"
"299",0.1908666,0.22330308,0.134486,0,1,0.24086379,0.91176742,0,0.75581396,0,0,0,0,210,NA,0.99582863,0.41666666,"Contest_2"
"300",0.12773903,0.25822851,0.19777584,0,1,0.24366345,0.90575397,0,0.77906978,0,0.66666669,4,1.3147656,340,3.5638516,0.99301654,0.41666666,"Contest_2"
"301",0.31188431,0.35201949,0.059206329,0.050000001,0.46478873,0.13372093,1.729138,0,0.77906978,0,0,0,0,27,21.234295,0.9992789,1,"Contest_2"
"302",0.16536745,0.25032708,0.18414971,0,1,0.20697674,1.080698,0,0.8488372,0,0.41666666,4,1.4346427,176,NA,0.99615264,0.33333334,"Contest_2"
"303",0.079556778,0.27058113,0.21732181,0,1,0.22581732,0.95276445,0,0.8488372,0,0.5,2,1.125,275,3.9295256,0.9945482,0.33333334,"Contest_2"
"304",0.081584074,0.31403598,0.17739418,0,1,0.25364605,0.94228446,0,0.8488372,0,0,0,0,210,7.0060954,0.99527091,0.33333334,"Contest_2"
"305",0.072141096,0.27846378,0.19668677,0,1,0.22222222,0.97916365,0,0.8488372,0,0.375,9,1.928811,152,18.858963,0.99583066,0.33333334,"Contest_2"
"306",0.093699396,0.28465733,0.22666162,0,1,0.20497036,1.1051782,0,0.8488372,0,0.35714287,7,1.7666954,152,6.0219469,0.99583268,0.33333334,"Contest_2"
"307",0.079921238,0.27989277,0.1945564,0,1,0.24379845,0.84586912,0,0.8488372,0,0,0,0,247,9.5565271,0.99495071,1,"Contest_2"
"308",0.16710646,0.35218468,0.14173077,0,1,0.27589852,0.90161324,0,0.8488372,0,0,0,0,85,22.122993,0.99807751,0.5,"Contest_2"
"309",0.12927026,0.25177321,0.1713686,0,1,0.24160206,0.90266681,0,0.77906978,0,0,0,0,169,1.4652232,0.99567342,0.34615386,"Contest_2"
"310",0.16022946,0.32870555,0.12701319,0.03125,1,0.23604651,1.0990964,0,0.77906978,0,0.32142857,8,1.5568027,72,1.4519979,0.99767649,0.34615386,"Contest_2"
"311",0.10998396,0.31684995,0.17817831,0,1,0.24910554,0.90022796,0,0.77906978,0,0.5,2,1.125,84,24.842363,0.99759632,0.34615386,"Contest_2"
"312",0.12761144,0.25313932,0.21944307,0,1,0.18543452,1.1508148,0,0.8488372,0,0.30000001,5,1.421026,246,4.6590476,0.99430633,0.34615386,"Contest_2"
"313",0.16883893,0.26181978,0.25178665,0,1,0.15918204,1.3525393,0,0.8488372,0,0,0,0,508,1.4735425,0.99364954,0.40000001,"Contest_2"
"314",0.16484463,0.2396269,0.25056699,0,1,0.17732558,1.1518914,0,0.8488372,0,0,0,0,206,11.098379,0.99478793,1,"Contest_2"
"315",0.1103413,0.32447812,0.10029005,0,1,0.26814657,0.87590581,0,0.77906978,0,0,0,0,81,17.595531,0.99759579,0.83333331,"Contest_2"
"316",0.083627388,0.32465267,0.21663435,0,1,0.25528541,0.90687245,0,0.8488372,0,0,0,0,186,17.686888,0.99631381,0.35164836,"Contest_2"
"317",0.47855097,0.43002659,0.034235485,0.090909094,0.18421052,0.091362126,1.2771353,0,0.30232558,0,0,0,0,14,31.358227,0.99951941,0.73333335,"Contest_2"
"318",0.063218646,0.29824582,0.15480416,0,1,0.14038055,1.2445118,0,0.67441863,0,0,1,0,152,NA,0.99615169,0.66666669,"Contest_2"
