"wc","winner","shortlist","peer_dev_lda","peer_dev_jacc","ks_goog","contest"
149,0,0,11.279976,0.98031354,0.21513139,"Contest_13"
90,0,0,2.6988068,0.98869848,0.50152367,"Contest_13"
79,0,0,19.158546,0.991615,0.41051185,"Contest_13"
111,0,0,5.8850389,0.98541743,0.16805008,"Contest_13"
247,0,0,5.2495723,0.97192854,0.1051875,"Contest_13"
104,0,0,3.6527851,0.99088591,0.46422949,"Contest_13"
53,0,0,5.7666326,0.99416697,0.59495854,"Contest_13"
71,0,1,16.923843,0.99088591,0.41750345,"Contest_13"
108,0,0,3.9976401,0.98505288,0.25673157,"Contest_13"
141,0,0,5.7234554,0.97921985,0.2721822,"Contest_13"
113,0,0,2.7069383,0.98614657,0.32000631,"Contest_13"
62,0,0,3.9450963,0.99088591,0.50866795,"Contest_13"
133,0,0,4.0012755,0.98323005,0.16407748,"Contest_13"
56,0,0,21.630995,0.9919796,0.18563868,"Contest_13"
122,0,0,19.369673,0.98578197,0.19194621,"Contest_13"
108,0,0,NA,0.98833394,0.31350464,"Contest_13"
66,0,1,1.5064857,0.98979223,0.36074543,"Contest_13"
183,0,0,2.7218173,0.9755742,0.095149629,"Contest_13"
145,0,0,21.915102,0.98286545,0.15341099,"Contest_13"
103,0,0,2.6956284,0.98906308,0.25210142,"Contest_13"
59,0,0,3.9451017,0.99270874,0.33406478,"Contest_13"
68,0,0,37.301437,0.98942763,0.28805521,"Contest_13"
34,0,0,18.578186,0.99489611,0.69407874,"Contest_13"
19,0,0,8.9074631,0.99744803,0.9135046,"Contest_13"
26,0,0,NA,0.99744803,0.39407876,"Contest_13"
70,0,0,2.6844842,0.99088591,0.56803006,"Contest_13"
55,0,0,2.6570616,0.99416697,0.73961896,"Contest_13"
133,0,0,NA,0.9876048,0.33553275,"Contest_13"
134,0,0,1.659458,0.98468828,0.25116736,"Contest_13"
1439,0,0,5.1426716,0.93292016,0.11247145,"Contest_13"
97,0,0,1.7548765,0.98724025,0.41199246,"Contest_13"
134,0,1,3.6733327,0.9839592,0.32490239,"Contest_13"
131,0,0,19.365849,0.9835946,0.14910421,"Contest_13"
127,0,1,2.0952682,0.98505288,0.29463884,"Contest_13"
62,0,0,5.595427,0.99453151,0.77562886,"Contest_13"
77,0,0,2.6721115,0.99234414,0.69407874,"Contest_13"
154,0,1,4.6044683,0.9835946,0.30896217,"Contest_13"
154,0,0,8.3768196,0.98614657,0.19322187,"Contest_13"
35,0,0,5.6283159,0.99635434,0.9135046,"Contest_13"
106,0,0,30.549074,0.98687571,0.23834684,"Contest_13"
124,0,1,3.1894825,0.98724025,0.086468317,"Contest_13"
178,0,1,4.0077128,0.98286545,0.20977542,"Contest_13"
881,0,1,1.7217113,0.92854542,0.071600892,"Contest_13"
106,0,0,5.8731971,0.9879694,0.48985773,"Contest_13"
182,0,1,5.8067241,0.9795844,0.18429807,"Contest_13"
138,0,1,37.693138,0.98942763,0.41350463,"Contest_13"
89,0,0,5.8685603,0.9879694,0.21296839,"Contest_13"
119,0,0,5.7170424,0.98468828,0.25018892,"Contest_13"
175,0,0,5.7362614,0.98323005,0.32997122,"Contest_13"
86,0,0,11.22372,0.9879694,0.17759524,"Contest_13"
135,0,0,2.7088399,0.98505288,0.41739812,"Contest_13"
59,0,0,9.5301895,0.991615,0.63961893,"Contest_13"
113,0,0,4.0623016,0.98687571,0.55122161,"Contest_13"
183,0,0,2.7231832,0.98286545,0.12916602,"Contest_13"
76,0,0,3.6360905,0.991615,0.63945866,"Contest_13"
74,0,0,9.6498976,0.99015677,0.21263891,"Contest_13"
131,0,0,37.769848,0.9839592,0.4777365,"Contest_13"
188,0,0,2.9106481,0.97849071,0.2440104,"Contest_13"
136,0,0,11.256892,0.98578197,0.31819177,"Contest_13"
53,0,0,11.001575,0.99380243,0.85498655,"Contest_13"
148,0,0,2.3292053,0.97849071,0.24106961,"Contest_13"
211,0,0,3.9841776,0.97520965,0.090743393,"Contest_13"
195,0,0,2.7489955,0.98104268,0.14996111,"Contest_13"
111,0,1,4.0886707,0.98250091,0.134165,"Contest_13"
365,0,0,1.5605574,0.96390814,0.1787594,"Contest_13"
56,0,0,2.0111165,0.991615,0.36289281,"Contest_13"
90,0,0,2.6827307,0.99015677,0.69407874,"Contest_13"
308,0,0,19.494156,0.97520965,0.1464112,"Contest_13"
71,0,0,6.1560555,0.99088591,0.31091541,"Contest_13"
144,0,0,37.721191,0.9835946,0.22295368,"Contest_13"
256,0,0,6.7463722,0.97666788,0.13188164,"Contest_13"
98,0,0,5.8685603,0.991615,0.27857763,"Contest_13"
90,0,0,2.1834025,0.99052131,0.35786089,"Contest_13"
218,0,0,5.2501493,0.97812617,0.42978331,"Contest_13"
215,0,0,1.9997563,0.98213637,0.32694411,"Contest_13"
56,0,0,21.455256,0.99343783,0.41171464,"Contest_13"
40,0,0,29.836718,0.99343783,0.30982727,"Contest_13"
32,0,0,5.5577564,0.99453151,0.41106984,"Contest_13"
54,0,0,5.663033,0.99052131,0.73961896,"Contest_13"
178,0,0,3.6829188,0.9839592,0.27496111,"Contest_13"
146,0,0,3.1609428,0.98468828,0.21454115,"Contest_13"
75,0,0,9.6436691,0.99088591,0.170586,"Contest_13"
110,0,0,12.328681,0.98505288,0.299431,"Contest_13"
130,0,0,2.704819,0.98942763,0.29418343,"Contest_13"
122,0,0,5.8900161,0.98468828,0.23485704,"Contest_13"
117,0,0,3.6594651,0.98906308,0.22642855,"Contest_13"
147,0,0,5.723465,0.98432374,0.1779238,"Contest_13"
149,0,0,2.4689419,0.98250091,0.3729746,"Contest_13"
67,0,0,6.5850773,0.99234414,0.24446157,"Contest_13"
71,0,0,3.9539652,0.98979223,0.56074542,"Contest_13"
86,0,0,3.9697351,0.9919796,0.21094818,"Contest_13"
117,0,0,9.7051783,0.98869848,0.63247609,"Contest_13"
79,0,0,5.6557975,0.99088591,0.27163893,"Contest_13"
48,0,0,2.6570578,0.99270874,0.4777365,"Contest_13"
39,0,0,NA,0.99453151,0.46821269,"Contest_13"
70,0,1,11.100307,0.99125046,0.34169835,"Contest_13"
85,0,0,5.6663742,0.98833394,0.41662541,"Contest_13"
127,0,0,17.073179,0.9839592,0.4595547,"Contest_13"
49,0,0,5.6100602,0.99343783,0.41350463,"Contest_13"
364,0,0,3.7021952,0.96864748,0.13739218,"Contest_13"
181,0,0,2.7752204,0.98432374,0.42479756,"Contest_13"
66,0,0,5.6030288,0.99307328,0.82452756,"Contest_13"
81,0,0,9.6558075,0.99052131,0.21906018,"Contest_13"
58,0,0,9.5884705,0.99125046,0.57295227,"Contest_13"
89,0,0,11.166416,0.99015677,0.31350464,"Contest_13"
104,0,0,5.8732009,0.98833394,0.21088722,"Contest_13"
176,0,0,4.0005999,0.98432374,0.15866655,"Contest_13"
138,0,0,NA,0.98505288,0.13460574,"Contest_13"
148,0,0,7.1226978,0.98468828,0.44440317,"Contest_13"
69,0,0,3.9511847,0.99489611,0.61106986,"Contest_13"
64,0,1,5.6832523,0.99635434,0.9135046,"Contest_13"
531,0,0,17.230127,0.95880425,0.12520112,"Contest_13"
396,0,0,2.8547542,0.95880425,0.27557436,"Contest_13"
240,0,0,6.7493849,0.97192854,0.21106985,"Contest_13"
92,0,0,3.6480107,0.98979223,0.28710589,"Contest_13"
101,0,0,9.6436796,0.99234414,0.51226056,"Contest_13"
163,0,0,5.9115586,0.98614657,0.17098926,"Contest_13"
65,0,0,3.9259202,0.99489611,0.58017129,"Contest_13"
117,0,0,2.7048204,0.98651111,0.26550731,"Contest_13"
118,0,0,3.6710958,0.98687571,0.38498783,"Contest_13"
80,0,0,2.4787252,0.98869848,0.28976732,"Contest_13"
69,0,1,5.8147616,0.99088591,0.31104752,"Contest_13"
99,0,1,NA,0.98651111,0.14291151,"Contest_13"
349,3,1,4.8978524,0.96573097,0.3041628,"Contest_13"
62,0,1,36.924614,0.99234414,0.2081309,"Contest_13"
48,0,0,3.930311,0.99270874,0.23953331,"Contest_13"
75,0,0,3.6360943,0.99088591,0.26754692,"Contest_13"
72,0,0,6.5773115,0.99343783,0.63961893,"Contest_13"
68,0,0,3.9450934,0.99343783,0.41350463,"Contest_13"
392,2,1,9.8406849,0.96135616,0.24517003,"Contest_13"
33,0,0,3.5428014,0.99562526,0.61106986,"Contest_13"
64,0,1,30.18576,0.99270874,0.36481836,"Contest_13"
148,0,1,5.7181883,0.98505288,0.40628561,"Contest_13"
77,0,0,3.6336956,0.99125046,0.53064597,"Contest_13"
93,0,1,6.640316,0.98979223,0.50866795,"Contest_13"
63,0,0,2.508409,0.99270874,0.17963506,"Contest_13"
166,0,0,6.7186208,0.98505288,0.32611337,"Contest_13"
56,0,0,21.525175,0.99234414,0.20390466,"Contest_13"
86,0,0,9.614974,0.99234414,0.17416386,"Contest_13"
76,0,1,2.680866,0.99052131,0.29407877,"Contest_13"
86,0,1,2.6967349,0.98651111,0.22155128,"Contest_13"
155,0,0,6.7281427,0.97994894,0.17534059,"Contest_13"
98,0,0,5.8634944,0.99052131,0.49407876,"Contest_13"
123,0,0,21.871248,0.98578197,0.24387546,"Contest_13"
128,0,0,11.216726,0.98578197,0.31350464,"Contest_13"
54,0,0,11.045185,0.99343783,0.58017129,"Contest_13"
60,0,0,2.663774,0.99307328,0.60628563,"Contest_13"
83,0,1,19.192934,0.99088591,0.9135046,"Contest_13"
88,0,1,11.177448,0.99015677,0.35498658,"Contest_13"
46,0,0,3.9161112,0.99380243,0.83985615,"Contest_13"
97,0,0,3.9636755,0.98906308,0.3666254,"Contest_13"
86,0,0,30.413893,0.99088591,0.23593895,"Contest_13"
85,0,0,3.6480162,0.99015677,0.21713045,"Contest_13"
107,0,0,6.7001529,0.98614657,0.13331619,"Contest_13"
62,0,0,16.836023,0.991615,0.16350463,"Contest_13"
96,0,0,6.6880908,0.9879694,0.23247749,"Contest_13"
135,0,1,3.6885738,0.99343783,0.9135046,"Contest_13"
88,0,0,5.8660836,0.9876048,0.30824673,"Contest_13"
215,0,0,5.181921,0.95328885,0.18163602,"Contest_14"
11,0,1,12.13004,0.99523354,0.45961601,"Contest_14"
431,0,0,2.3523419,0.93898952,0.082950756,"Contest_14"
32,0,0,4.9113889,0.9923737,0.43266359,"Contest_14"
42,0,0,7.2137666,0.98665398,0.46224132,"Contest_14"
38,0,0,7.1135383,0.9923737,0.63548499,"Contest_14"
88,0,0,4.1405096,0.9809342,0.30201119,"Contest_14"
5,0,1,5.4095201,0.99714011,0.62628269,"Contest_14"
51,0,0,NA,0.98570067,0.40269312,"Contest_14"
102,0,0,30.580536,0.9761678,0.15128268,"Contest_14"
111,0,0,13.415279,0.97902763,0.25879943,"Contest_14"
74,0,0,5.0967388,0.98474735,0.26108286,"Contest_14"
118,0,0,8.5753536,0.97330791,0.35650623,"Contest_14"
47,0,0,17.27898,0.98951381,0.50547755,"Contest_14"
70,0,0,30.30802,0.98188752,0.18896127,"Contest_14"
24,0,1,2.3128476,0.99142039,0.61846995,"Contest_14"
204,0,1,10.335386,0.95614868,0.080285206,"Contest_14"
82,0,0,5.0967345,0.98284078,0.24859729,"Contest_14"
90,0,0,16.856916,0.97807437,0.3345468,"Contest_14"
57,0,0,2.307009,0.98665398,0.25704569,"Contest_14"
70,0,1,7.2936301,0.98474735,0.20766012,"Contest_14"
153,0,0,1.9586548,0.98188752,0.18213505,"Contest_14"
204,0,0,1.8894329,0.96377504,0.078932695,"Contest_14"
37,0,0,2.2575109,0.98951381,0.22158033,"Contest_14"
22,0,1,NA,0.99046713,0.20961602,"Contest_14"
35,0,0,4.9507751,0.99142039,0.31608769,"Contest_14"
77,0,1,16.782066,0.97521448,0.13210803,"Contest_14"
217,0,1,2.4258585,0.95519543,0.10679915,"Contest_14"
34,0,0,4.0410705,0.98951381,0.36973545,"Contest_14"
55,0,0,NA,0.98951381,0.36407492,"Contest_14"
23,0,0,4.9113832,0.99046713,0.36859024,"Contest_14"
154,0,0,2.3367677,0.96282172,0.16336186,"Contest_14"
36,0,1,4.8871531,0.99142039,0.5232935,"Contest_14"
186,0,0,2.4199576,0.9647283,0.087691925,"Contest_14"
73,0,1,2.3100162,0.98570067,0.55897129,"Contest_14"
62,0,0,2.3036168,0.98570067,0.27048644,"Contest_14"
17,0,0,28.598389,0.9923737,0.62628269,"Contest_14"
111,0,0,4.1724758,0.97235465,0.15821409,"Contest_14"
26,0,0,NA,0.99142039,0.44781205,"Contest_14"
67,0,1,7.3056288,0.97998095,0.44825447,"Contest_14"
60,0,0,2.377594,0.98570067,0.3076317,"Contest_14"
45,0,0,4.1056213,0.98284078,0.30090395,"Contest_14"
97,0,0,17.616446,0.97998095,0.37310058,"Contest_14"
26,0,0,15.883875,0.99142039,0.73715311,"Contest_14"
186,0,1,17.834858,0.96663487,0.093874782,"Contest_14"
73,0,0,NA,0.97902763,0.16085663,"Contest_14"
78,0,0,16.847334,0.98951381,0.28084657,"Contest_14"
22,0,0,NA,0.99142039,0.95961601,"Contest_14"
17,0,0,NA,0.99428028,0.79465574,"Contest_14"
22,0,0,NA,0.99142039,0.95961601,"Contest_14"
72,0,0,NA,0.97521448,0.064872377,"Contest_14"
23,0,0,15.88386,0.99523354,0.45961601,"Contest_14"
19,0,0,NA,0.99714011,0.62628269,"Contest_14"
72,0,0,7.3056164,0.98474735,0.13917989,"Contest_14"
70,1,1,16.644411,0.98951381,0.27072713,"Contest_14"
694,0,0,2.0658309,0.90848428,0.13215873,"Contest_14"
34,0,0,13.051649,0.98856056,0.35872027,"Contest_14"
93,0,0,7.3767762,0.97998095,0.12628269,"Contest_14"
390,0,1,3.9542363,0.9519462,0.10969105,"Contest_15"
286,0,0,26.871147,0.96684289,0.21771197,"Contest_15"
208,0,0,3.3986192,0.96395963,0.21276709,"Contest_15"
225,0,0,14.971196,0.9764536,0.17494029,"Contest_15"
408,0,1,NA,0.96155697,0.24272856,"Contest_15"
89,0,0,4.8970118,0.98894763,0.2995944,"Contest_15"
130,0,0,43.291016,0.98414224,0.20286094,"Contest_15"
310,0,0,4.0820355,0.96395963,0.08311896,"Contest_15"
137,0,0,4.048048,0.98270065,0.060764879,"Contest_15"
196,0,0,2.0128405,0.98366171,0.16917701,"Contest_15"
288,0,0,3.6437917,0.96780396,0.20014331,"Contest_15"
120,0,0,2.3380167,0.98077846,0.21044399,"Contest_15"
146,2,1,2.0324328,0.97741473,0.20290859,"Contest_15"
473,0,1,3.6531987,0.94810188,0.11395103,"Contest_15"
836,0,1,4.9916101,0.92119175,0.14535955,"Contest_15"
85,0,0,4.9020166,0.98894763,0.33883485,"Contest_15"
160,0,0,6.3992238,0.98270065,0.14248651,"Contest_15"
238,0,0,1.7091141,0.96828449,0.071041465,"Contest_15"
349,0,0,2.3548408,0.9634791,0.12671882,"Contest_15"
54,0,0,3.5486503,0.99183083,0.24457788,"Contest_15"
193,0,0,NA,0.9764536,0.17830463,"Contest_15"
372,0,0,1.6661959,0.95867372,0.19140725,"Contest_15"
511,0,0,5.6478081,0.94617975,0.061650246,"Contest_15"
115,0,0,2.3334098,0.98798656,0.28325036,"Contest_15"
163,0,0,2.6659553,0.98462278,0.54038173,"Contest_15"
411,2,1,3.2975774,0.9399327,0.17928773,"Contest_15"
277,0,1,6.446537,0.96780396,0.14795165,"Contest_15"
175,0,0,5.3879881,0.98414224,0.31694052,"Contest_15"
180,0,0,6.4205198,0.97549254,0.091870047,"Contest_15"
267,0,0,2.3522596,0.97068715,0.21218061,"Contest_15"
224,0,0,2.3499694,0.97212881,0.27618054,"Contest_15"
87,0,0,43.082352,0.98318118,0.26990911,"Contest_15"
287,0,0,NA,0.96395963,0.14860946,"Contest_15"
882,0,1,3.5658069,0.9154253,0.073171355,"Contest_15"
65,0,0,3.999938,0.9899087,0.34737423,"Contest_15"
135,0,1,6.1782904,0.97885633,0.077572726,"Contest_15"
227,0,0,4.0456233,0.96876502,0.17788769,"Contest_15"
65,0,0,4.9065542,0.98606437,0.1550035,"Contest_15"
294,0,0,7.7686396,0.9620375,0.070001222,"Contest_15"
664,0,0,3.0442772,0.92407495,0.25853723,"Contest_15"
169,1,1,6.3992138,0.98414224,0.17863674,"Contest_15"
345,0,0,2.3556445,0.96251804,0.12709118,"Contest_15"
192,0,0,1.585463,0.97885633,0.16395165,"Contest_15"
99,0,0,NA,0.98798656,0.42545593,"Contest_15"
57,0,0,NA,0.99327248,0.28627309,"Contest_15"
384,0,0,3.6469126,0.9620375,0.11131215,"Contest_15"
243,0,0,1.0737803,0.97020662,0.18704496,"Contest_15"
102,0,0,11.6227,0.98558384,0.21641752,"Contest_15"
169,0,1,13.35789,0.97212881,0.34998411,"Contest_15"
126,0,0,2.3392673,0.97885633,0.095132098,"Contest_15"
210,0,0,2.3485854,0.97308987,0.25364232,"Contest_15"
139,0,0,21.167196,0.98222011,0.25407514,"Contest_15"
71,0,0,6.3024216,0.99038923,0.51069677,"Contest_15"
108,0,0,NA,0.98366171,0.10839342,"Contest_15"
157,0,0,4.0301003,0.98173952,0.38024849,"Contest_15"
72,0,0,2.0800161,0.98942816,0.25564358,"Contest_15"
334,0,0,4.0787964,0.96780396,0.098080881,"Contest_15"
449,0,0,4.0865955,0.9634791,0.13650435,"Contest_15"
108,0,0,13.24863,0.98270065,0.1049154,"Contest_15"
119,0,0,4.0187421,0.98414224,0.23952873,"Contest_15"
239,0,1,2.4576049,0.97357041,0.15120469,"Contest_15"
40,0,0,NA,0.99279195,0.19652465,"Contest_15"
216,0,0,4.0400672,0.975012,0.26654282,"Contest_15"
165,0,0,NA,0.97933686,0.13057084,"Contest_15"
70,0,0,NA,0.9899087,0.3696225,"Contest_15"
183,0,0,2.5089684,0.96972609,0.27480966,"Contest_15"
81,0,0,NA,0.98702544,0.15769403,"Contest_15"
293,0,0,2.3559783,0.95915425,0.18353105,"Contest_15"
383,0,0,3.650728,0.95771265,0.10640699,"Contest_15"
294,0,1,6.1489849,0.97260934,0.069536075,"Contest_15"
848,0,0,9.2735147,0.92989939,0.098561868,"Contest_16"
458,0,0,44.752251,0.96129227,0.059812598,"Contest_16"
231,0,0,3.2335339,0.97896981,0.085218817,"Contest_16"
947,0,1,2.0361054,0.94117647,0.2739197,"Contest_16"
517,0,0,1.0238039,0.96220666,0.120657,"Contest_16"
484,0,0,9.7330217,0.96098751,0.29037791,"Contest_16"
407,0,0,18.559576,0.96799755,0.075847946,"Contest_16"
383,1,1,2.9678013,0.96891195,0.1004776,"Contest_16"
363,0,1,3.6062036,0.96799755,0.11484909,"Contest_16"
468,0,0,1.9389298,0.95245349,0.08637581,"Contest_16"
492,2,1,3.1836967,0.95672053,0.10313359,"Contest_16"
247,0,0,2.9598091,0.97957939,0.18673548,"Contest_16"
56,0,0,3.9037535,0.98994207,0.12556888,"Contest_16"
41,0,0,8.6958771,0.99451387,0.19392127,"Contest_16"
219,0,0,6.169929,0.9774459,0.12336024,"Contest_16"
110,0,0,NA,0.98597986,0.22146414,"Contest_16"
150,0,0,29.70223,0.98628467,0.20592783,"Contest_16"
92,0,0,4.6695371,0.98476076,0.21542157,"Contest_16"
684,0,1,3.0316079,0.93294728,0.047339711,"Contest_16"
493,0,1,1.8835595,0.95702529,0.12591903,"Contest_16"
308,0,0,29.849617,0.96952146,0.058811691,"Contest_16"
132,0,0,1.90806,0.98902774,0.1839114,"Contest_16"
144,0,1,3.5678759,0.98780859,0.23234187,"Contest_16"
269,0,0,3.2323327,0.98140812,0.13217022,"Contest_16"
168,0,0,3.2312849,0.98140812,0.14436755,"Contest_16"
201,0,0,1.5553794,0.98262727,0.18155377,"Contest_16"
167,0,0,9.2861671,0.98293203,0.22949387,"Contest_16"
203,0,0,29.727757,0.98018897,0.21808781,"Contest_16"
161,0,0,2.9429376,0.9856751,0.20440404,"Contest_16"
554,0,0,NA,0.95580614,0.10321754,"Contest_16"
572,0,0,9.3544559,0.96494973,0.15503725,"Contest_16"
250,0,0,9.3164473,0.97622675,0.081508428,"Contest_16"
499,0,0,5.8017516,0.9667784,0.097123407,"Contest_16"
129,0,0,11.32737,0.98354161,0.16720247,"Contest_16"
321,0,0,10.097291,0.97226453,0.072899982,"Contest_16"
148,0,0,11.29629,0.98506552,0.18201879,"Contest_16"
168,0,0,3.804177,0.98079854,0.13573168,"Contest_16"
130,0,0,3.806725,0.98476076,0.18050095,"Contest_16"
58,0,0,3.7317233,0.99329472,0.21412866,"Contest_16"
791,3,1,12.375607,0.94483387,0.15719679,"Contest_16"
276,0,0,23.545748,0.98506552,0.24739011,"Contest_16"
238,0,0,3.9679756,0.97896981,0.19451804,"Contest_16"
301,0,0,2.5154185,0.97561717,0.073597945,"Contest_16"
185,0,0,3.2288957,0.98140812,0.061584275,"Contest_16"
152,0,0,29.552649,0.9881134,0.25448269,"Contest_16"
269,0,0,NA,0.97074062,0.15310475,"Contest_16"
142,0,0,3.219393,0.98780859,0.55059087,"Contest_16"
55,0,0,3.5421073,0.99238038,0.14176273,"Contest_16"
237,0,0,8.8819141,0.97195977,0.028419329,"Contest_16"
127,0,0,44.223419,0.98597986,0.21133512,"Contest_16"
234,0,1,11.379453,0.97226453,0.11681634,"Contest_16"
270,0,0,9.3232603,0.97165501,0.11954095,"Contest_16"
4792,0,0,2.4459426,0.78878391,0.0194345,"Contest_16"
1512,0,1,3.6169665,0.9097836,0.11964931,"Contest_16"
396,0,0,5.4989004,0.96982628,0.087834552,"Contest_16"
362,0,0,2.9672277,0.9667784,0.060634498,"Contest_16"
109,0,0,8.8861856,0.9893325,0.35137424,"Contest_16"
45,0,0,8.9935455,0.9963426,0.2592397,"Contest_16"
289,0,0,1.3585035,0.97592199,0.11022168,"Contest_16"
102,0,0,11.253139,0.99085647,0.15801807,"Contest_16"
143,0,0,NA,0.98171288,0.16746511,"Contest_16"
149,0,0,8.9441137,0.99024689,0.17332824,"Contest_16"
359,0,0,6.1862345,0.9737885,0.15641381,"Contest_16"
156,0,0,3.7987204,0.98689425,0.17480303,"Contest_16"
233,0,0,6.1780629,0.97805548,0.16589661,"Contest_16"
451,0,0,9.0088978,0.96159708,0.11715209,"Contest_16"
209,0,0,1.7156638,0.98049372,0.11515539,"Contest_16"
151,0,0,1.3673115,0.98597986,0.17341459,"Contest_16"
187,0,0,2.288214,0.97988421,0.091677047,"Contest_16"
185,0,0,3.9848647,0.98049372,0.091806248,"Contest_16"
122,0,0,29.612478,0.9893325,0.22922431,"Contest_16"
137,0,0,2.9455602,0.98506552,0.15658411,"Contest_16"
142,0,0,3.2199638,0.98841816,0.11520222,"Contest_16"
825,0,0,3.8307688,0.95092958,0.073784001,"Contest_16"
118,0,0,3.2341566,0.98841816,0.15958898,"Contest_16"
365,0,1,1.7803816,0.97013104,0.13875502,"Contest_16"
289,0,0,3.8203082,0.97439808,0.14494684,"Contest_16"
931,0,0,6.2074819,0.93477601,0.10541444,"Contest_16"
202,0,0,23.523397,0.97622675,0.14782585,"Contest_16"
82,0,0,6.0896873,0.9917708,0.38906917,"Contest_16"
430,0,1,17.364323,0.96647364,0.056816608,"Contest_16"
589,0,0,1.8109272,0.96738797,0.12138166,"Contest_16"
1472,0,0,3.8815985,0.92715633,0.052351002,"Contest_16"
715,0,0,23.639471,0.95153916,0.15211166,"Contest_16"
205,0,0,NA,0.98384637,0.12485979,"Contest_16"
309,0,0,9.3275938,0.9737885,0.1269502,"Contest_16"
184,0,1,2.9533827,0.9820177,0.13912813,"Contest_16"
418,0,0,2.7234983,0.96616888,0.1383163,"Contest_16"
177,0,0,5.2181902,0.98658943,0.12651397,"Contest_16"
234,0,0,2.629266,0.97805548,0.11958747,"Contest_16"
350,0,1,6.2131519,0.96708322,0.13324814,"Contest_16"
288,0,0,3.2391686,0.97775066,0.094428591,"Contest_16"
171,0,0,3.7992306,0.98445594,0.20226334,"Contest_16"
513,0,1,1.8125023,0.95397747,0.11435835,"Contest_16"
398,0,0,3.8245616,0.96647364,0.16519031,"Contest_16"
337,0,0,4.7919979,0.97195977,0.095334195,"Contest_16"
176,0,0,23.355732,0.98658943,0.22440037,"Contest_16"
107,0,0,8.8862,0.99116123,0.26374137,"Contest_16"
377,0,0,NA,0.96647364,0.13916059,"Contest_16"
423,0,0,2.9400396,0.96525449,0.055423561,"Contest_16"
553,0,0,3.2474399,0.95824444,0.096292175,"Contest_16"
423,0,0,3.7281485,0.97542191,0.11450989,"Contest_17"
248,0,0,13.497434,0.98803866,0.14239775,"Contest_17"
213,0,0,9.7831697,0.98951334,0.076688297,"Contest_17"
177,0,0,2.2899551,0.98967719,0.068592541,"Contest_17"
68,0,0,5.0733495,0.99557596,0.1483444,"Contest_17"
106,0,0,1.793591,0.99426514,0.23166582,"Contest_17"
116,0,0,15.824607,0.99393743,0.13678358,"Contest_17"
308,0,0,3.7170784,0.98689169,0.15925109,"Contest_17"
161,0,0,14.556072,0.98885792,0.098768383,"Contest_17"
499,0,0,2.9434659,0.97099787,0.10672762,"Contest_17"
121,0,0,NA,0.99049646,0.11096872,"Contest_17"
96,0,0,1.7954984,0.99344587,0.12459812,"Contest_17"
174,0,0,27.344141,0.98803866,0.14651228,"Contest_17"
128,0,0,12.195679,0.99115187,0.091495,"Contest_17"
446,0,0,1.1427672,0.97706044,0.060483035,"Contest_17"
178,0,0,43.033066,0.99147958,0.16209185,"Contest_17"
155,0,0,34.348289,0.99180728,0.16941269,"Contest_17"
252,0,1,1.3078501,0.98623627,0.13746473,"Contest_17"
157,0,0,NA,0.99229884,0.10057328,"Contest_17"
125,0,0,13.434896,0.99344587,0.14438573,"Contest_17"
268,0,0,6.5511661,0.98541701,0.059108548,"Contest_17"
226,0,0,13.276885,0.98902178,0.076778404,"Contest_17"
569,0,0,17.576591,0.97820741,0.15785937,"Contest_17"
345,0,0,1.8115671,0.98164839,0.068504274,"Contest_17"
82,0,0,10.327459,0.9947567,0.12835459,"Contest_17"
256,0,0,9.7866163,0.98787481,0.092934027,"Contest_17"
343,0,1,6.4690485,0.98295921,0.21045174,"Contest_17"
172,0,1,13.289979,0.98738325,0.11604021,"Contest_17"
154,0,0,11.980688,0.9903326,0.11602814,"Contest_17"
159,0,0,2.7445886,0.99066031,0.29461333,"Contest_17"
459,0,0,27.461046,0.98197609,0.033524375,"Contest_17"
207,0,0,10.440722,0.98787481,0.089873761,"Contest_17"
535,0,0,5.9634256,0.97542191,0.06051299,"Contest_17"
230,0,0,27.366262,0.98721939,0.10137139,"Contest_17"
